antibody	cluster	treatment	fold_change	p_value	minus_log10_p_value	log2_fold_change	type
KLF4	7	iRSK_EGF	0.9391939190579152	0.04773139160596317	1.3211959036186594	-0.09050502733951486	cell_state_marker
KLF4	8	iRSK_EGF	0.9910970893752464	0.6815528120926233	0.16650048596026887	-0.012901701956714463	cell_state_marker
KLF4	9	iRSK_EGF	1.0324344654625948	0.5346506066204191	0.2719299360848952	0.046050208421710856	cell_state_marker
LRP6_P	1	iRSK_EGF	0.9159921724800204	0.26758650469707923	0.5725357933084788	-0.12659282491940874	cell_state_marker
LRP6_P	2	iRSK_EGF	0.8467115142531142	3.1039733526075337e-4	3.5080820157853636	-0.2400575867823515	cell_state_marker
LRP6_P	3	iRSK_EGF	0.9772081791835531	0.6109515677399406	0.21399321643008354	-0.03326215594636885	cell_state_marker
LRP6_P	4	iRSK_EGF	0.8585590879278899	0.01596390412353258	1.7968608891782787	-0.22001066779207643	cell_state_marker
LRP6_P	5	iRSK_EGF	0.9358512794467068	0.1188771153396294	0.9249017420027551	-0.09564881235652106	cell_state_marker
LRP6_P	6	iRSK_EGF	0.8820797457870039	0.006336953762649507	2.1981194616769435	-0.1810190041264478	cell_state_marker
LRP6_P	7	iRSK_EGF	0.8840119411850191	0.003757869328185421	2.4250583256284366	-0.17786223729321776	cell_state_marker
LRP6_P	8	iRSK_EGF	0.8282677903769042	0.0033582175856481235	2.473891168476423	-0.271830808578788	cell_state_marker
LRP6_P	9	iRSK_EGF	1.0316728952964977	0.6512615803996797	0.18624454122184003	0.044985618882754694	cell_state_marker
MAPK_APK2_P	1	iRSK_EGF	1.3281329413922758	7.038135497555845e-6	5.152542376421776	0.409399562564432	cell_state_marker
MAPK_APK2_P	2	iRSK_EGF	1.3085815559987606	1.3742831119553902e-9	8.861923790351849	0.38800384167166246	cell_state_marker
MAPK_APK2_P	3	iRSK_EGF	1.3153834701375642	3.148280717674973e-7	6.5019265505500154	0.3954834457663037	cell_state_marker
MAPK_APK2_P	4	iRSK_EGF	1.2137267180268387	0.006435416347587363	2.191423350607223	0.27944362181594146	cell_state_marker
MAPK_APK2_P	5	iRSK_EGF	1.2530108718429864	2.535922760749796e-6	5.595863978349846	0.32539893236601186	cell_state_marker
MAPK_APK2_P	6	iRSK_EGF	1.2362266972120144	3.766398203648038e-4	3.4240737659697125	0.3059433265386673	cell_state_marker
MAPK_APK2_P	7	iRSK_EGF	1.4098824144127307	2.9703461499651316e-5	4.527192937127233	0.49557484544852654	cell_state_marker
MAPK_APK2_P	8	iRSK_EGF	1.467389226078535	2.2454455648994967e-6	5.648697468835657	0.5532515977004482	cell_state_marker
MAPK_APK2_P	9	iRSK_EGF	1.1494034571921938	0.2522837616632207	0.5981107021063375	0.20088529365130878	cell_state_marker
MAPK_P38_P	1	iRSK_EGF	1.0531017326371555	0.3421885625234332	0.46573451062184	0.07464481155995628	cell_state_marker
MAPK_P38_P	2	iRSK_EGF	1.0449094055223487	0.062407172513452666	1.2047654935867573	0.06337786491919	cell_state_marker
MAPK_P38_P	3	iRSK_EGF	0.9768230165576279	0.5689760210932363	0.24490603611165665	-0.033830900415510984	cell_state_marker
MAPK_P38_P	4	iRSK_EGF	1.0228675748564273	0.6703938230841462	0.17366999588856302	0.03261937923335365	cell_state_marker
MAPK_P38_P	5	iRSK_EGF	0.9778251348339406	0.54047587239363	0.26722368879705705	-0.03235160482641884	cell_state_marker
MAPK_P38_P	6	iRSK_EGF	1.0110599238726936	0.8368216594905092	0.07736708746882742	0.015868505957034956	cell_state_marker
MAPK_P38_P	7	iRSK_EGF	0.9727257024827122	0.5294427371945081	0.2761810048959972	-0.039895056024873275	cell_state_marker
MAPK_P38_P	8	iRSK_EGF	1.0578975074436388	0.22265160066883014	0.652374178326868	0.08119986122754846	cell_state_marker
MAPK_P38_P	9	iRSK_EGF	0.9933839147839676	0.9227281712747735	0.03492621999526482	-0.00957670854031763	cell_state_marker
MKK3_6_P	1	iRSK_EGF	0.994400712425682	0.9258143205984379	0.03347610578611148	-0.008100764896169801	cell_state_marker
MKK3_6_P	2	iRSK_EGF	0.9087227479444278	0.048285522413657585	1.3161830654880433	-0.13808790077393093	cell_state_marker
MKK3_6_P	3	iRSK_EGF	0.9741778299417259	0.47294822101187783	0.3251864037859646	-0.03774294377333511	cell_state_marker
MKK3_6_P	4	iRSK_EGF	0.8984200377231144	0.014042671872642052	1.8525502519536368	-0.15453798994338286	cell_state_marker
MKK3_6_P	5	iRSK_EGF	0.9021319434426559	0.0016024714374876295	2.7952097026216634	-0.1485896411967611	cell_state_marker
MKK3_6_P	6	iRSK_EGF	0.9955078407080112	0.9160936730245387	0.038060116291009485	-0.0064954161027912785	cell_state_marker
MKK3_6_P	7	iRSK_EGF	1.0488537782569984	0.4948353670890887	0.30553926784906005	0.06881356439046638	cell_state_marker
MKK3_6_P	8	iRSK_EGF	1.0767364311514052	0.13499266338940907	0.8696898339944563	0.10666514309783719	cell_state_marker
MKK3_6_P	9	iRSK_EGF	0.8749758216751902	0.16990549622414025	0.7697925720361508	-0.1926849435781039	cell_state_marker
MTOR_P	1	iRSK_EGF	0.9770496738384898	0.6180814960321166	0.2089542580121809	-0.033496183278458054	cell_state_marker
MTOR_P	2	iRSK_EGF	0.9367903459454262	0.018691201419562275	1.7283627824565337	-0.09420188660633028	cell_state_marker
MTOR_P	3	iRSK_EGF	0.9867694851614621	0.7051884188050098	0.1516948286619646	-0.01921499243023191	cell_state_marker
MTOR_P	4	iRSK_EGF	0.9002162929724246	0.019125482139479358	1.7183876077886675	-0.15165641865778615	cell_state_marker
MTOR_P	5	iRSK_EGF	0.9439805557625129	0.12364296321142229	0.9078305952380729	-0.08317095181921291	cell_state_marker
MTOR_P	6	iRSK_EGF	1.0426601807387372	0.12006775627039952	0.9205736050361912	0.060269037584119105	cell_state_marker
MTOR_P	7	iRSK_EGF	0.9445333386959122	0.32102989630959733	0.4934545214963671	-0.08232637532780428	cell_state_marker
MTOR_P	8	iRSK_EGF	0.9859266274792828	0.713818185977369	0.14641239169976325	-0.020447809451016027	cell_state_marker
MTOR_P	9	iRSK_EGF	1.0647848028503686	0.3430229886673156	0.46467677349423875	0.09056188563285048	cell_state_marker
NFKB_P65_P	1	iRSK_EGF	0.8043695065149521	1.9616490638007864e-6	5.707378684666029	-0.3140697044841852	cell_state_marker
NFKB_P65_P	2	iRSK_EGF	0.8476743394308411	8.099605985246757e-7	6.091536107367669	-0.23841798001198114	cell_state_marker
NFKB_P65_P	3	iRSK_EGF	0.8454662427541032	2.1864147613408883e-4	3.660267449213652	-0.24218094212495553	cell_state_marker
NFKB_P65_P	4	iRSK_EGF	0.7574579951180936	8.744625020100608e-6	5.058258808848851	-0.4007622088299366	cell_state_marker
NFKB_P65_P	5	iRSK_EGF	0.8277542663682026	4.936331587070739e-7	6.3065956752312315	-0.2727255533818061	cell_state_marker
NFKB_P65_P	6	iRSK_EGF	0.8655687184348723	0.007485341966470765	2.1257883542041918	-0.20827973363201913	cell_state_marker
NFKB_P65_P	7	iRSK_EGF	0.8793137240412782	0.013828579301894833	1.8592224354395455	-0.1855501088502504	cell_state_marker
NFKB_P65_P	8	iRSK_EGF	0.9001930840108125	0.015779988812314735	1.8018933090322828	-0.1516936140359615	cell_state_marker
NFKB_P65_P	9	iRSK_EGF	1.0273086915672751	0.7552089187126942	0.12193288983705661	0.03886975602441217	cell_state_marker
NICD	1	iRSK_EGF	0.9904128537039164	0.8727712000017259	0.05909959317898735	-0.01389805673405015	cell_state_marker
NICD	2	iRSK_EGF	0.9740784688125509	0.5115964497997891	0.29107247794966	-0.03789009875344096	cell_state_marker
NICD	3	iRSK_EGF	0.9689630460832556	0.43432675028807466	0.3621834215133628	-0.04548644911185099	cell_state_marker
NICD	4	iRSK_EGF	0.9791922845978774	0.6670014611655204	0.17587321469600337	-0.030335904316185897	cell_state_marker
NICD	5	iRSK_EGF	0.8941957888703544	0.019384211261628415	1.712551865623569	-0.1613373432252843	cell_state_marker
NICD	6	iRSK_EGF	1.0022236262179742	0.9604879734756924	0.01750806868447678	0.003204453083422684	cell_state_marker
NICD	7	iRSK_EGF	0.9222605214523549	0.07014598638786775	1.1539971733807193	-0.11675375213229933	cell_state_marker
NICD	8	iRSK_EGF	0.9738563617489875	0.5140035730278597	0.28903386205357684	-0.03821909616702035	cell_state_marker
NICD	9	iRSK_EGF	1.0987401125896112	0.2678285666061633	0.5721431029858074	0.1358501828138515	cell_state_marker
NOTCH_2	1	iRSK_EGF	0.8916394931956864	0.015614381554347667	1.8064752123849914	-0.1654675758943179	cell_state_marker
NOTCH_2	2	iRSK_EGF	0.9405434717898757	0.03019328004129449	1.5200897049147473	-0.08843346843152868	cell_state_marker
NOTCH_2	3	iRSK_EGF	0.8865532968381279	2.373838977449395e-4	3.6245487435014474	-0.17372073079916947	cell_state_marker
NOTCH_2	4	iRSK_EGF	0.8784392647892451	0.013591870054502565	1.8667207862050978	-0.18698555300931213	cell_state_marker
NOTCH_2	5	iRSK_EGF	0.8901820726758608	0.0060234680253359865	2.2201533907022584	-0.16782764815476683	cell_state_marker
NOTCH_2	6	iRSK_EGF	1.0400064548601153	0.6508472924843007	0.18652089747036327	0.0565924825642319	cell_state_marker
NOTCH_2	7	iRSK_EGF	0.9439460231825585	0.13902064031037537	0.8569207155197895	-0.08322372927614428	cell_state_marker
NOTCH_2	8	iRSK_EGF	1.0182038289866238	0.6072679176406974	0.21661966233150348	0.026026396023373317	cell_state_marker
NOTCH_2	9	iRSK_EGF	0.9886203204260315	0.9268743409325007	0.032979140438849495	-0.01651153447828342	cell_state_marker
PLC_G1_P	1	iRSK_EGF	0.849030674066434	0.0037529065283906492	2.4256322521895504	-0.23611141799465626	cell_state_marker
PLC_G1_P	2	iRSK_EGF	0.9431847007505053	0.10044238487443695	0.9980829840762819	-0.0843877781074187	cell_state_marker
PLC_G1_P	3	iRSK_EGF	0.8614248470439411	0.006879996981837825	2.1624117522835973	-0.21520315743472562	cell_state_marker
PLC_G1_P	4	iRSK_EGF	0.8269005668573559	0.008154915585874471	2.0885805301207814	-0.27421423626026503	cell_state_marker
PLC_G1_P	5	iRSK_EGF	0.916956630820955	0.11301954279496919	0.9468464539132188	-0.12507459441398946	cell_state_marker
PLC_G1_P	6	iRSK_EGF	1.066607627083916	0.28901651331465594	0.5390773425841137	0.09302954957532227	cell_state_marker
PLC_G1_P	7	iRSK_EGF	0.9129660828717067	0.13195743840910537	0.8795661236782872	-0.13136683049572234	cell_state_marker
PLC_G1_P	8	iRSK_EGF	1.0476123676319813	0.3641790552740968	0.43868503503876544	0.0671049966988225	cell_state_marker
PLC_G1_P	9	iRSK_EGF	1.0726037320246997	0.30067377850750504	0.5219044446831389	0.10111717820579308	cell_state_marker
PLC_G2_P	1	iRSK_EGF	0.9066731298442542	0.1511681519650347	0.8205396961545327	-0.14134556502382872	cell_state_marker
PLC_G2_P	2	iRSK_EGF	0.9688636556020067	0.39952681000245505	0.39845407230629903	-0.04563443980101873	cell_state_marker
PLC_G2_P	3	iRSK_EGF	1.0018192573564406	0.9712796076727155	0.012655729320607436	0.0026222490159117625	cell_state_marker
PLC_G2_P	4	iRSK_EGF	0.8828680075220848	0.0899778257126812	1.0458645056402638	-0.17973032986444154	cell_state_marker
PLC_G2_P	5	iRSK_EGF	0.980327051800577	0.6948522481688973	0.15810753300226724	-0.02866496066332357	cell_state_marker
PLC_G2_P	6	iRSK_EGF	0.938667556629033	0.5444340041935545	0.2640547575090613	-0.09131379890821462	cell_state_marker
PLC_G2_P	7	iRSK_EGF	0.8594535793641915	0.006707190932300672	2.17345933050677	-0.2185083756373716	cell_state_marker
PLC_G2_P	8	iRSK_EGF	0.9183623468240875	0.16790831108881354	0.7749278067167533	-0.12286460266008455	cell_state_marker
PLC_G2_P	9	iRSK_EGF	1.0073010153152238	0.9458347390381037	0.024184739067165645	0.010494873422482225	cell_state_marker
RELA_P	1	iRSK_EGF	0.863370984869428	1.5506344779045645e-4	3.8094905638482395	-0.2119474856279178	cell_state_marker
RELA_P	2	iRSK_EGF	0.8897986672891043	0.0023751361079692025	2.6243114979354307	-0.1684491571927682	cell_state_marker
RELA_P	3	iRSK_EGF	0.9198034998193235	0.04590673031804652	1.3381236385212436	-0.12060240775619097	cell_state_marker
RELA_P	4	iRSK_EGF	0.9174835368373596	0.11908885017960255	0.9241288978971448	-0.12424582416441889	cell_state_marker
RELA_P	5	iRSK_EGF	0.822167150812297	1.5380989461012448e-5	4.813015725416539	-0.28249636383558524	cell_state_marker
RELA_P	6	iRSK_EGF	0.8768181558375584	6.216041069100872e-4	3.2064861248337566	-0.18965042311079697	cell_state_marker
RELA_P	7	iRSK_EGF	0.862262519048259	0.0025320137813894684	2.596533934845397	-0.2138009247962167	cell_state_marker
RELA_P	8	iRSK_EGF	0.8384275781372478	0.0021632686540887167	2.664889542630674	-0.2542419231127994	cell_state_marker
RELA_P	9	iRSK_EGF	0.9698802601222047	0.6144814170568977	0.21149124636854066	-0.044121449434048485	cell_state_marker
RIBOSOMAL_S6_P	1	iRSK_EGF	0.6598068111490636	1.1040797021247494e-4	3.956999574302864	-0.5998844240468741	cell_state_marker
RIBOSOMAL_S6_P	2	iRSK_EGF	0.6566924538737781	4.471572685496117e-5	4.349539705389533	-0.6067102177217015	cell_state_marker
RIBOSOMAL_S6_P	3	iRSK_EGF	0.7818197806384319	0.01626247197487501	1.7888134388495809	-0.35509200851040307	cell_state_marker
RIBOSOMAL_S6_P	4	iRSK_EGF	0.7156239738826371	0.02468340464600269	1.6075949371431622	-0.4827263754373944	cell_state_marker
RIBOSOMAL_S6_P	5	iRSK_EGF	0.7258393821657919	4.555923448213683e-4	3.3414235818487947	-0.4622777590484802	cell_state_marker
RIBOSOMAL_S6_P	6	iRSK_EGF	0.9887153860275363	0.9452425761357837	0.024456724868282754	-0.01637281178035402	cell_state_marker
RIBOSOMAL_S6_P	7	iRSK_EGF	0.9227518244267262	0.6227305467934844	0.2056998303144618	-0.11598540997671866	cell_state_marker
RIBOSOMAL_S6_P	8	iRSK_EGF	0.5789817823604608	1.8944507526530245e-4	3.7225166799793983	-0.7884101403027372	cell_state_marker
RIBOSOMAL_S6_P	9	iRSK_EGF	0.6399091540349295	0.0026310694701722776	2.5798676847481374	-0.6440609902843528	cell_state_marker
RNAPOLII	1	iRSK_EGF	0.921975230636533	0.09312263470712998	1.03094474508056	-0.11720010249506008	cell_state_marker
RNAPOLII	2	iRSK_EGF	0.8964312349430115	0.004925332076650673	2.3075644830963054	-0.1577351763912372	cell_state_marker
RNAPOLII	3	iRSK_EGF	0.9199602348499617	0.060228230862727765	1.220199893559277	-0.12035659265752235	cell_state_marker
RNAPOLII	4	iRSK_EGF	0.8327416532419553	1.265763898971285e-4	3.897647295058331	-0.2640591063741513	cell_state_marker
RNAPOLII	5	iRSK_EGF	0.9238867679658251	0.013543891757886735	1.868256525745278	-0.11421204985259244	cell_state_marker
RNAPOLII	6	iRSK_EGF	0.9568147123819283	0.4278048799847013	0.36875426572442593	-0.06368852170036104	cell_state_marker
RNAPOLII	7	iRSK_EGF	0.9386396174504716	0.07491941148093673	1.1254056428235695	-0.09135674096364008	cell_state_marker
RNAPOLII	8	iRSK_EGF	0.892194520312093	0.031017145632404652	1.508398170840057	-0.16456980750535904	cell_state_marker
RNAPOLII	9	iRSK_EGF	0.9834740276073257	0.8055255177324445	0.09392069728715133	-0.024041141760149994	cell_state_marker
RSK1_P_T359	1	iRSK_EGF	0.7665709150496705	1.0031218938906724e-4	3.9986462906808704	-0.383508833912542	cell_state_marker
RSK1_P_T359	2	iRSK_EGF	0.6950377734658421	1.0379256876382938e-10	9.98383373955494	-0.5248367082584474	cell_state_marker
RSK1_P_T359	3	iRSK_EGF	0.7813966021139168	5.832869285623355e-6	5.234117755983592	-0.3558731128800585	cell_state_marker
RSK1_P_T359	4	iRSK_EGF	0.725418275264379	1.4699481302319949e-5	4.832697989844658	-0.4631150036994115	cell_state_marker
RSK1_P_T359	5	iRSK_EGF	0.7762117325589233	3.216081798135639e-5	4.492672913895238	-0.36547785504324426	cell_state_marker
RSK1_P_T359	6	iRSK_EGF	0.8006870099173818	2.838116076513881e-5	4.546969846243396	-0.32068969430615296	cell_state_marker
RSK1_P_T359	7	iRSK_EGF	0.8081180578725182	6.651068916383554e-5	4.177108552113221	-0.3073620233638944	cell_state_marker
RSK1_P_T359	8	iRSK_EGF	0.7225905254248013	2.0451511805029592e-8	7.6892745828001985	-0.4687497565469347	cell_state_marker
RSK1_P_T359	9	iRSK_EGF	0.9179764421465977	0.19023926444736572	0.7206998419046718	-0.12347096437940341	cell_state_marker
SMAD1	1	iRSK_EGF	0.8412492884690693	8.84364792679949e-5	4.053368555384569	-0.2493947153992715	cell_state_marker
SMAD1	2	iRSK_EGF	0.8629632331882697	4.331034235786363e-7	6.3634083832629225	-0.21262900063597032	cell_state_marker
SMAD1	3	iRSK_EGF	0.8549081724563078	3.896986922307294e-5	4.409271051630792	-0.22615862957488908	cell_state_marker
SMAD1	4	iRSK_EGF	0.8926558264517677	0.023192107348761516	1.6346597874397584	-0.1638240597220047	cell_state_marker
SMAD1	5	iRSK_EGF	0.9095452717407808	0.01519412203418136	1.8183243898075576	-0.136782646465866	cell_state_marker
SMAD1	6	iRSK_EGF	0.9012469740753276	0.09208338545277732	1.0358187222145803	-0.1500055843550922	cell_state_marker
SMAD1	7	iRSK_EGF	0.8224868348380457	3.8957354611000686e-5	4.409410541445658	-0.28193550839920556	cell_state_marker
SMAD1	8	iRSK_EGF	0.9018686070043745	0.00701362734084057	2.15405731346395	-0.14901083195105236	cell_state_marker
SMAD1	9	iRSK_EGF	0.9702628570797797	0.6015551021132405	0.2207245853687319	-0.04355244940965483	cell_state_marker
SMAD1_5_9_P	1	iRSK_EGF	0.9788746538388072	0.6695202943754359	0.17423625419837405	-0.030803962190989395	cell_state_marker
SMAD1_5_9_P	2	iRSK_EGF	0.9440101206792385	0.09655809832117547	1.0152112961082278	-0.08312576816520446	cell_state_marker
SMAD1_5_9_P	3	iRSK_EGF	0.9944666419222934	0.8756607994018409	0.05766409186424425	-0.00800511632751435	cell_state_marker
SMAD1_5_9_P	4	iRSK_EGF	0.9225348794330908	0.09389104714869706	1.027375817310971	-0.11632463690254098	cell_state_marker
SMAD1_5_9_P	5	iRSK_EGF	0.9305717143027835	0.16781915601352956	0.7751584673682268	-0.10381075934527711	cell_state_marker
SMAD1_5_9_P	6	iRSK_EGF	0.9579496487620138	0.14986535051978697	0.8242987662011654	-0.06197826709958446	cell_state_marker
SMAD1_5_9_P	7	iRSK_EGF	0.9606455198392513	0.4165618618189142	0.3803204942533508	-0.05792392311151448	cell_state_marker
SMAD1_5_9_P	8	iRSK_EGF	1.0102875179163817	0.8327129841649253	0.0795046635064482	0.01476592826660432	cell_state_marker
SMAD1_5_9_P	9	iRSK_EGF	1.0492904155002047	0.4990352516168145	0.30186877493389047	0.06941403255314962	cell_state_marker
SMAD1_5_P	1	iRSK_EGF	0.9084576240740536	0.04250311389914859	1.3715792511337415	-0.13850887482979657	cell_state_marker
SMAD1_5_P	2	iRSK_EGF	0.9795295620896345	0.5307737534397787	0.2750905609735779	-0.02983906136689892	cell_state_marker
SMAD1_5_P	3	iRSK_EGF	0.9514819328114191	0.21061476952234817	0.6765111768487931	-0.0717518327031869	cell_state_marker
SMAD1_5_P	4	iRSK_EGF	0.8869874298807479	0.018728973561903676	1.727486023405135	-0.17301443565663607	cell_state_marker
SMAD1_5_P	5	iRSK_EGF	0.8730920014869052	0.00524119700614084	2.2805695157273136	-0.19579440999542513	cell_state_marker
SMAD1_5_P	6	iRSK_EGF	0.992688799465534	0.8235317506983107	0.08431965224740975	-0.01058658039093325	cell_state_marker
SMAD1_5_P	7	iRSK_EGF	0.9347250554407707	0.18866535634013376	0.7243078398011378	-0.09738602880079668	cell_state_marker
SMAD1_5_P	8	iRSK_EGF	1.0083814711534351	0.8279623933055731	0.08198938875954172	0.012041514264421316	cell_state_marker
SMAD1_5_P	9	iRSK_EGF	1.0219817497010018	0.7882685196979673	0.10332581708097595	0.031369433211980456	cell_state_marker
SRC	1	iRSK_EGF	0.8439201420981532	9.960537943931889e-5	4.001717205775869	-0.24482160786228735	cell_state_marker
SRC	2	iRSK_EGF	0.8360723240050961	1.3635902426495992e-7	6.8653161150836555	-0.25830034759273995	cell_state_marker
SRC	3	iRSK_EGF	0.873379899951038	2.971180930262046e-5	4.527070900999469	-0.19531876570947446	cell_state_marker
SRC	4	iRSK_EGF	0.8467875691545518	0.002000540420288583	2.698852669413228	-0.2399280041563104	cell_state_marker
SRC	5	iRSK_EGF	0.8803547269289265	5.178321577775328e-4	3.2858109830404367	-0.1838431397016717	cell_state_marker
SRC	6	iRSK_EGF	0.8898620502829977	0.008957181479447292	2.0478286265531938	-0.16834639341301794	cell_state_marker
SRC	7	iRSK_EGF	0.8451203550032231	1.014497824132537e-4	3.9937488800926815	-0.24277128224775513	cell_state_marker
SRC	8	iRSK_EGF	0.9198219819439555	0.02588752719349246	1.5869094318946275	-0.12057341917148517	cell_state_marker
SRC	9	iRSK_EGF	0.8820483734280803	0.038264654526017884	1.4172022033621356	-0.18107031643891744	cell_state_marker
SRC_P	1	iRSK_EGF	0.8900228493081767	0.04500866666565545	1.3467038523875665	-0.16808572042580414	cell_state_marker
SRC_P	2	iRSK_EGF	0.9145083433885828	0.020230279622823418	1.6939981143715601	-0.12893176262750547	cell_state_marker
SRC_P	3	iRSK_EGF	0.9917678061407944	0.8219321911112187	0.08516401000368605	-0.011925700222465934	cell_state_marker
SRC_P	4	iRSK_EGF	0.9477482584334426	0.2649359835514431	0.5768590519084168	-0.07742419456160306	cell_state_marker
SRC_P	5	iRSK_EGF	0.8732412645182901	0.029361430576697673	1.5322227881146218	-0.19554778921589436	cell_state_marker
SRC_P	6	iRSK_EGF	1.0136506762962343	0.802207349375003	0.09571336357303505	0.019560557268650216	cell_state_marker
SRC_P	7	iRSK_EGF	0.8913701025752091	0.020340783380783677	1.6916323251890795	-0.16590352252758747	cell_state_marker
SRC_P	8	iRSK_EGF	1.0660810991694607	0.10949056086072975	0.960623319570861	0.09231719130460345	cell_state_marker
SRC_P	9	iRSK_EGF	1.0750648165553092	0.3522736293986909	0.45311986614400185	0.10442364372537898	cell_state_marker
STAT1	1	iRSK_EGF	1.5557877077319295	2.581949098121547e-4	3.588052323890992	0.6376452133463509	cell_state_marker
STAT1	2	iRSK_EGF	1.529590771934024	7.68843228302925e-7	6.114162206393579	0.6131457246360715	cell_state_marker
STAT1	3	iRSK_EGF	1.3487496663189147	0.013711942085367945	1.862901029730842	0.4316226027901363	cell_state_marker
STAT1	4	iRSK_EGF	1.721432966882877	4.1680202019578284e-4	3.380070184723516	0.7836100030231057	cell_state_marker
STAT1	5	iRSK_EGF	1.6653950893010052	2.5914356959775848e-5	4.586459563296989	0.735864475049602	cell_state_marker
STAT1	6	iRSK_EGF	1.2659254646005993	0.07431781045444104	1.1289070939762254	0.34019246399479747	cell_state_marker
STAT1	7	iRSK_EGF	1.4715248114412809	0.004674070136954851	2.3303047750708923	0.5573118678247014	cell_state_marker
STAT1	8	iRSK_EGF	1.596965508160897	0.007818216915328836	2.106892284297288	0.6753331532359325	cell_state_marker
STAT1	9	iRSK_EGF	1.1127289892140269	0.6255757308299914	0.20372010804773066	0.15410225977206748	cell_state_marker
STAT1_P	1	iRSK_EGF	0.913756285239638	0.0647611151724432	1.1886856813969136	-0.1301186702623742	cell_state_marker
STAT1_P	2	iRSK_EGF	1.0166820214550556	0.5759600929832149	0.23960760685038593	0.023868530914807673	cell_state_marker
STAT1_P	3	iRSK_EGF	0.9300025037341747	0.04152491767347727	1.3816912198998064	-0.10469349466667686	cell_state_marker
STAT1_P	4	iRSK_EGF	0.9144835597606684	0.0507003488421153	1.2949890525072059	-0.12897086090566395	cell_state_marker
STAT1_P	5	iRSK_EGF	0.9290438840263011	0.12198038658330844	0.913709994599144	-0.10618134997822885	cell_state_marker
STAT1_P	6	iRSK_EGF	0.9853568094151721	0.7287619523808828	0.137414309336881	-0.021281858682914195	cell_state_marker
STAT1_P	7	iRSK_EGF	0.9571364818061595	0.40464321966427363	0.39292773239255135	-0.06320343602165492	cell_state_marker
STAT1_P	8	iRSK_EGF	1.002478318746785	0.9552936781086099	0.019863096295521174	0.0035710349098798154	cell_state_marker
STAT1_P	9	iRSK_EGF	1.106489767756563	0.1956244835451635	0.7085767916591591	0.14599010990519737	cell_state_marker
STAT3_P	1	iRSK_EGF	1.0814757286492467	0.13091018206164723	0.883026573149676	0.11300128753725179	cell_state_marker
STAT3_P	2	iRSK_EGF	1.1021818046897003	5.066398054465589e-4	3.295300691753006	0.1403622158245085	cell_state_marker
STAT3_P	3	iRSK_EGF	1.1060368518343202	0.005364867057397241	2.270441035478858	0.1453994552587848	cell_state_marker
STAT3_P	4	iRSK_EGF	1.0337509640509028	0.4655292217909228	0.3320530526756978	0.04788867481933902	cell_state_marker
STAT3_P	5	iRSK_EGF	1.0647172893522263	0.07981907846758081	1.097893290567967	0.09047040754569367	cell_state_marker
STAT3_P	6	iRSK_EGF	1.0814933406492302	0.06508431812909476	1.1865236407778135	0.1130247818584583	cell_state_marker
STAT3_P	7	iRSK_EGF	1.0893535790374622	0.037892392130218305	1.4214479770379969	0.12347229558880919	cell_state_marker
STAT3_P	8	iRSK_EGF	1.2661203250152413	9.230732131694174e-6	5.034763851721108	0.3404145169731263	cell_state_marker
STAT3_P	9	iRSK_EGF	1.1390908671765216	0.004655927738548446	2.3319937686917585	0.18788283782392634	cell_state_marker
STAT5_P	1	iRSK_EGF	0.93529331870531	0.21518287645317907	0.6671922913596432	-0.09650921322482141	cell_state_marker
STAT5_P	2	iRSK_EGF	0.9197318512672348	0.024818574660941693	1.605223163798719	-0.12071479158265727	cell_state_marker
STAT5_P	3	iRSK_EGF	0.9019145892863001	0.0059329046499528035	2.2267326313241176	-0.1489372772020631	cell_state_marker
STAT5_P	4	iRSK_EGF	0.8281268972479858	0.0040662882699674914	2.390801836318146	-0.27207624020253657	cell_state_marker
STAT5_P	5	iRSK_EGF	0.9493692538309964	0.27500317020864995	0.5606622996381472	-0.07495876732753384	cell_state_marker
STAT5_P	6	iRSK_EGF	0.9259341964940275	0.14882792594585548	0.8273155704953546	-0.11101842598610345	cell_state_marker
STAT5_P	7	iRSK_EGF	0.944752785555868	0.21948660056465188	0.6585919878522011	-0.08199122768239822	cell_state_marker
STAT5_P	8	iRSK_EGF	1.0592698609094917	0.2529732263029175	0.5969254404217903	0.0830701789420778	cell_state_marker
STAT5_P	9	iRSK_EGF	1.1041928027300667	0.31362503778315365	0.5035892733568416	0.14299210260231493	cell_state_marker
TGM1	1	iRSK_EGF	0.843738328162215	0.24204868554617395	0.6160972714680136	-0.2451324551923363	cell_state_marker
TGM1	2	iRSK_EGF	0.9684778609558614	0.8641719083552503	0.06339985541034036	-0.04620902515460304	cell_state_marker
TGM1	3	iRSK_EGF	0.5307263917203299	0.28348730632246977	0.5474663826882791	-0.9139598026719755	cell_state_marker
TGM1	4	iRSK_EGF	0.2897643261505424	0.27375129296669337	0.5626438209117371	-1.7870481040424753	cell_state_marker
TGM1	5	iRSK_EGF	0.8259103637438794	0.42354091790837634	0.37310462650588594	-0.2759428807963713	cell_state_marker
TGM1	6	iRSK_EGF	0.771334442575747	0.09997117200188103	1.0001252164546397	-0.3745715615600506	cell_state_marker
TGM1	7	iRSK_EGF	1.146789851435541	0.7198188470858042	0.1427767863602303	0.19760104255783284	cell_state_marker
TGM1	8	iRSK_EGF	1.1954445652888093	0.6443855204950582	0.19085422684957162	0.25754723148225217	cell_state_marker
